month_end,Size_Quintile1,Size_Quintile2,Size_Quintile3,Size_Quintile4,Size_Quintile5,BM_Quintile1,BM_Quintile2,BM_Quintile3,BM_Quintile4,BM_Quintile5,ProfitGPM_Quintile1,ProfitGPM_Quintile2,ProfitGPM_Quintile3,ProfitGPM_Quintile4,ProfitGPM_Quintile5,AssetGrowth_Quintile1,AssetGrowth_Quintile2,AssetGrowth_Quintile3,AssetGrowth_Quintile4,AssetGrowth_Quintile5,SalesGrowth_Quintile1,SalesGrowth_Quintile2,SalesGrowth_Quintile3,SalesGrowth_Quintile4,SalesGrowth_Quintile5,EVtoEBITDA_Quintile1,EVtoEBITDA_Quintile2,EVtoEBITDA_Quintile3,EVtoEBITDA_Quintile4,EVtoEBITDA_Quintile5,ROE_Quintile1,ROE_Quintile2,ROE_Quintile3,ROE_Quintile4,ROE_Quintile5,ROA_Quintile1,ROA_Quintile2,ROA_Quintile3,ROA_Quintile4,ROA_Quintile5,PS_Quintile1,PS_Quintile2,PS_Quintile3,PS_Quintile4,PS_Quintile5,EVSales_Quintile1,EVSales_Quintile2,EVSales_Quintile3,EVSales_Quintile4,EVSales_Quintile5,FCFYield_Quintile1,FCFYield_Quintile2,FCFYield_Quintile3,FCFYield_Quintile4,FCFYield_Quintile5,EPSGrowth_Quintile1,EPSGrowth_Quintile2,EPSGrowth_Quintile3,EPSGrowth_Quintile4,EPSGrowth_Quintile5,OCFGrowth_Quintile1,OCFGrowth_Quintile2,OCFGrowth_Quintile3,OCFGrowth_Quintile4,OCFGrowth_Quintile5,NetMargin_Quintile1,NetMargin_Quintile2,NetMargin_Quintile3,NetMargin_Quintile4,NetMargin_Quintile5,OpMargin_Quintile1,OpMargin_Quintile2,OpMargin_Quintile3,OpMargin_Quintile4,OpMargin_Quintile5,EBITDAMargin_Quintile1,EBITDAMargin_Quintile2,EBITDAMargin_Quintile3,EBITDAMargin_Quintile4,EBITDAMargin_Quintile5,DebtEquity_Quintile1,DebtEquity_Quintile2,DebtEquity_Quintile3,DebtEquity_Quintile4,DebtEquity_Quintile5,CurrentRatio_Quintile1,CurrentRatio_Quintile2,CurrentRatio_Quintile3,CurrentRatio_Quintile4,CurrentRatio_Quintile5,EarnYield_Quintile1,EarnYield_Quintile2,EarnYield_Quintile3,EarnYield_Quintile4,EarnYield_Quintile5,ROIC_Quintile1,ROIC_Quintile2,ROIC_Quintile3,ROIC_Quintile4,ROIC_Quintile5
2014-04-30,-0.04130798493442585,-0.004105481666216462,-0.037116727819656796,-0.02159805348155449,-0.010707273925623262,-0.06158016795747154,0.0166861202103248,0.0018021159925489308,-0.007421736470209061,0.02894945060960724,-0.00989138430604658,0.05553079781857236,0.010322674475856402,-0.026699707681419625,-0.0072372233933770715,0.03437956677940479,0.006235156036540226,-0.005837967282987128,-0.033798376569302055,-0.025372940938938403,-0.006578264904435865,-0.0075549289681774105,0.0031224742783627028,0.018092139003500225,0.020234832709302226,-0.045312366150485256,0.05241860998793193,-0.00010292357587954893,-0.037122247192348315,-0.022535824930943246,-0.07251443021816649,0.0153594817931959,-0.035262212844296835,0.014730386763107619,0.0666236120322346,-0.0721660360397311,0.002582393565404569,0.014263365016662807,-0.018696084049254606,0.03307747825882039,0.015728611133361742,-0.010065096560277093,0.04489529803527193,-0.038455338723401504,-0.002820255957907041,0.01890259968707698,0.037710213069471574,0.00013591079941485586,-0.034433768991881025,-0.01581452827702462,-0.03854401191644161,-0.026219104549675583,0.00014436874422158185,-0.047776611842570184,0.04257347243079561,-0.032382346219736895,0.033504781210249183,-0.029525330676879465,0.01297490302781006,0.015619627674482462,-0.03260854075166712,0.00032785243929641983,0.023862436692538565,-0.0006879102549882383,0.005557766290088849,-0.02228579004592565,-0.0022578131811745446,0.006980945438830744,-0.0015300058050440417,0.004162163534155772,-0.025326625703341935,-0.004182696763740237,0.0013270729814589956,-0.02424351845432525,0.030492874862764266,-0.014604161834644197,-0.012711727259440385,-0.01584386839504925,0.06135040614658542,-0.02136069130062933,-0.023899440761119696,0.005874853811112972,-0.030181405665054877,0.03523731819357427,-0.006354767340988058,0.018260222111902664,0.005987595883629272,0.05417056803532669,-0.025005183675756167,-0.04898784238085929,-0.0813143840458687,0.009958680600523876,-0.031055716699506783,0.00235219565281037,0.044321823930974634,-0.06992897260588168,-0.0043263430120488245,0.007465056795113064,-0.011780885378327262,0.060220251024565456
2014-05-31,0.04600375762189931,0.03257289760764469,0.029632048210762586,0.042369631225270925,0.03524601620480987,0.04800380586672118,0.03889980646906432,0.057136010655774665,0.02742648219430182,0.03777248691184479,7.925166630546807e-06,0.06598595174408317,0.03482254835918848,0.041786052898000504,0.05523664765630582,0.031453501637362595,0.03203388582030583,0.01668824537051835,0.060465790581382226,0.05403682259958417,0.04322883959039718,0.04557020675394604,0.05506159908961476,0.04577819691396576,0.0018713856377539553,0.05621564917306984,0.040252138544947864,0.011941913657644247,0.053618391310728174,0.04724117790023819,0.06827045889451779,0.020943768539506344,0.05590459214444889,0.0130610175014052,0.05587203014239611,0.05180851926467282,0.02228419014204749,0.016827607480831012,0.048633473856563005,0.05140665478075117,-0.0037974107638460907,0.025215719099238528,0.05548622494882373,0.04401571689696751,0.05485913926576318,0.0051200718602780314,0.020739728264371697,0.044016964077590925,0.05342698285639259,0.05154972485079967,0.03629379134174799,0.048726587805642145,0.048492443820141735,0.03629208524528236,0.030517119350379696,0.05004441461158832,0.04059671096271816,0.05193167854947585,0.016752470567980578,0.033517355019633155,0.037462897082042944,0.04617248719003388,0.06419852161468619,0.04007666126169433,0.006021106988026987,0.045968975523177906,0.0015996596349672496,0.016228283889991882,0.04554270586281092,0.05280938275098904,0.00920315084272268,0.04524146524597128,0.025178063310424013,0.05232895758483849,0.04322029444971458,0.006903801942579061,0.033354482951858444,0.017588990864414678,0.056286172569795546,0.046820275391627135,0.028183090675043074,0.06053829150391044,0.0366209192206395,0.01483608463440389,0.023564566743856267,0.002260928976614937,0.03262758764240109,0.057517909306243044,0.030291338216402793,0.06277825282524283,0.04825123616491587,0.06583897079265057,0.05086688320219129,0.01896976222626459,0.03265186911218139,0.050416877894731475,0.0297533279602529,0.035325131853773714,0.036109606734124236,0.05439525653447099
2014-06-30,0.08221574974295688,0.033376329555615515,0.05389573393023308,0.03752584314521908,0.021316278951633433,0.059531035640154564,0.021205799084404283,0.027995181073334638,0.014507416062349454,0.04183085269381763,0.014401687481469683,0.032520366843657916,0.02511561493768671,0.02949080158027408,0.033970361252275774,0.022847880920763796,0.04148443774128329,0.03269295874797388,0.017468635836165744,0.04025725400075812,0.020722410773972015,0.04072754469933553,0.03753027693665645,0.022843261401394064,0.03955614683820424,0.09765201158445017,0.024209739635185374,0.014235607899448643,0.025149790980101575,0.031734199137016986,0.056403209101424,0.07659865043307251,0.028768313793916332,0.003368185971135195,0.03144908570291886,0.05779403601216329,0.03604341674884859,0.01775576495849967,0.030126411391471923,0.021091334803724385,-0.000367293538131171,0.028205455526288597,0.03716575687113778,0.017622147399929455,0.03711148830691686,0.002035895896275227,0.02426596353773078,0.03934683210573768,0.02022938459062072,0.05177979341795799,0.03193631314938675,0.03954799054737007,0.03303222627643093,0.011259239034663865,0.023029163371603007,0.053924171114117195,0.020939300444629765,0.025348519640089665,0.015093845517649866,0.04303199468190114,0.015000813673823603,0.0247725245933791,0.062333181063698055,0.02884991016402731,0.02164515485247611,0.048923099396949915,0.010256972209668952,0.02335154196989993,0.030440100390919243,0.02667917764626979,0.02370229581249713,0.04257475260330225,0.05135940448684275,0.023051940216589375,0.0217920053920789,0.024002360649447163,0.012115962038956655,0.05216106897473971,0.021284842521199162,0.03241013983216576,0.009924931902415345,0.03282872480146282,0.037605573139597455,0.009597416469044938,0.02437823789483629,0.014784721355411382,0.013160180299789733,0.05059275994352004,0.023034615656468724,0.020632723935165402,0.05735371485092734,0.0411622004157072,0.019656492637417974,0.022625316138220806,0.026162878491595286,0.06870806567439941,0.03128232873720729,0.019009762515445935,0.024073319351603707,0.026062662052167
2014-07-31,-0.048548537791950994,-0.04201471051628958,-0.01105429022316145,-0.008271278066997696,0.010353966754142217,-0.022079915803960303,0.036059202618736456,0.006743839249478884,-0.006357307095320735,0.009989593713577749,-0.011816101242698874,-0.001931712100727522,-0.030552654382131922,0.00753506977829952,0.05744223238308607,0.01000908863738961,-0.01821863053162722,-0.027767476305999107,-0.008718417139945917,0.03907731161316681,0.007739074732128428,-0.018501703510793766,-0.0018222976785804625,-0.006681935820723576,0.037278205020546434,-0.016812358443043733,0.014998097347742224,0.01571174480932694,-0.010203799785653382,0.01325585664657926,-0.042165814025701145,-0.014654750017309917,0.011257728273936542,0.012212945801029381,0.009796041051154855,-0.0451265419211067,0.002825794431724221,-0.0017877658893718125,0.0113192245972227,0.01886611231464679,-0.016368332007445103,-0.019136206065166007,0.029279925226830532,0.0014516967659752708,0.006359479549366418,-0.011634495708853432,-0.023571009849135748,0.02781298033945478,-0.009199737614619383,0.04226874544435166,-0.02795663712279098,0.002982277191376911,0.0070427810700797394,0.016575870264267243,0.007422042867186861,-0.02929921582742409,0.01810299024849813,-0.0037678191445118525,-0.005515868746935629,0.027181708540290596,0.0016443493112078562,0.018946375343686674,0.0002104820873886385,-0.008632469472718554,0.0033165560544360304,-0.028659092270050344,-0.02934570426457785,-0.0015606480983522246,0.024985776567373243,0.0034976399528492677,-0.027976603925294066,-0.015503372731342328,-0.01961667169005511,0.013156053338277093,0.035259316445612886,-0.027734095995761883,-0.018782858950300057,-0.01662379030242757,0.002749294258199135,0.050183799861445694,0.006423466856878182,0.004573375650636001,0.01413279319316037,-0.0037489235876161913,0.0003670505655771379,-0.014577833093433556,0.006718592085463184,0.03249622330098001,0.0059548026266009095,-0.0036178005137491886,-0.02664528316357588,0.0038450444422865066,0.00537157279544622,0.0016864727415500914,0.04033199971320327,-0.053923301208795744,0.0016937977894631833,-0.004413215798397721,0.025112698689191096,0.021838756727232424
2014-08-31,0.09480685119435271,0.08528424610725552,0.05317845821834532,0.033971314300575324,0.03314282224249003,0.06528432887262307,0.08317113414544458,0.03055349817139247,0.04580056197150957,0.014346246074633303,0.046696170508179695,0.060475809128019385,0.04641392360866401,0.019958168609138544,0.061492333041093104,0.03162146812321888,0.03263897236728969,0.015974795784414665,0.0279345272313629,0.07420752150674227,0.05257464999542165,0.052676756880261244,0.010928235826115688,0.03394792492178271,0.07162261809897927,0.03375145710267161,0.05270784376910735,0.05360103811394288,0.013458105355392361,0.051091586482355844,0.09678893588582069,0.0060192499967843096,0.031909266431052984,0.048347710121934756,0.07868454981725136,0.09765588115295232,0.022553285743520814,0.035272048344820964,0.025512331897317084,0.062137410963394576,0.029689788631407303,0.042397874731959564,0.04851964101430347,0.0848384811171163,0.01985317292551824,0.028267432395053,0.044625679857882725,0.04671394745957875,0.08877355079346168,0.020073052354251653,0.0772841301764952,0.015127669804453885,0.030748965105184593,0.0486541706390789,0.06334098768384401,0.06876979822179398,0.05697850427266419,0.016239303933469663,0.04511382885204781,0.051603550026555964,0.03945583010490335,0.06438389369444456,0.011993955981854454,0.05188216019252293,0.05621067633032776,0.06067013359138766,0.030770727834730043,0.038578696720019054,0.039997238006910095,0.033341289479940396,0.06185348295432342,0.03243871846706633,0.034733609421867144,0.03217110154871755,0.06456129823523483,0.05999313252928437,0.037874012298371736,0.031872191697228804,0.030054388339894572,0.05490436054761423,0.03944627769534179,0.02469580249103698,0.05407915644503288,0.05218675464494521,0.056884595001199065,0.03404258641778865,0.05462367033213246,0.052009052732259746,0.06532829000147414,0.018558789519990324,0.09765588115295232,0.015024131475369896,0.04419738451282171,0.04496114014630969,0.060157722217383774,0.09629668679564608,0.020532039082947255,0.03129667301680965,0.03800456469398476,0.0682649432065378
2014-09-30,-0.017948051658937543,-0.013037801080704578,-0.005696328900460084,-0.011992076648380479,0.002802115163812219,-0.0010378089687268013,-0.011015373025009444,-0.012544746299771595,0.005854075416940705,-0.011178845086622945,-0.014416779433683897,-0.018351767546734638,-0.008073888041104427,0.004691235658729812,0.01210507182602521,0.004163754440668046,-0.004466777724036286,-0.021457361528929863,0.0006162625063405388,-0.00247959051336162,-0.015963373838334155,-0.022148715959998323,0.0014334671107359587,-0.009175648111399303,0.013040617477119711,0.0024601162763457007,-0.0006111027917926745,-0.00423850674258334,-0.00247825226841802,-0.001576677238320407,-0.01715310101562299,0.0002771501055370191,0.009335939266883048,-0.0036656509504342737,-0.016217914917743256,-0.017104247887857728,-0.019811757310170333,0.004077044292299937,0.007726405699308888,-0.008432116193133686,-0.0033395677391551957,-0.01454345757387144,-0.00782239251654113,-0.009541054941476178,0.012637066044507579,-0.006723965356184477,-0.019709394589295968,-0.005517680999255625,0.0035995073000807867,0.015303568410356969,-0.025240675835565538,0.0005265279786635337,-0.0036521837787959303,-0.004657396350277395,0.005088273106844511,-0.020901210343229153,-0.002506623175357919,-0.0034122239949906097,0.021887375424876603,-0.012644603824987909,-0.030342584231853525,-0.015960012944812117,0.01453968282120746,-0.009871821924182641,-0.024671201264600286,-0.010572932403204189,-0.01338754973289943,-0.015697205722924545,0.011060829151918103,-0.006380463711781228,0.00029937066832404907,-0.03718059878722626,-0.014140429523894646,0.0017793588060861566,0.002129990964305316,0.00029937066832404907,-0.03481763519473229,-0.006141321454267084,-0.004679260504874432,0.006723870148557964,0.016259438724302567,0.006783977746706051,-0.014236624316642056,-0.0032355515248011744,-0.023609240424372388,-0.018210495851172844,-0.01249709030104766,-0.020815865176322463,0.009971010587649341,0.011020691738177948,-0.02042233498147764,0.014482637049438274,-0.024830916106700397,-0.008601113989561617,0.00033809359834392023,-0.017541693749088785,-0.023338871024875103,0.004684506958008156,0.0030235369613221736,-0.023792916423793383
2014-10-31,0.06511084377873538,0.04564991948658521,0.055771432521719455,0.031858607044324,-0.0017584807958970613,0.0026346498230265633,0.019565573901774984,0.06210925854774001,0.00198971951643623,0.016442802766434204,0.007435815979860707,0.05660830350773253,0.042397813807430816,-0.009380819085064874,0.033284262662685186,0.02447488073533316,0.020560249538544947,0.06518462653038676,0.010395054846826979,-0.011958626779187173,0.06937162362360236,0.02438636691583541,-0.016638995922779586,0.02783464895063962,0.04492596657231716,0.03664466710838285,0.020326184301548214,0.049984640708168646,0.040356621898443225,-0.024666974533191728,0.0031639006505136923,-0.01891887129693204,-0.000526484537606966,0.02658484529865233,0.0570620093602917,-0.002882911043703945,0.045699100004502786,-0.0038865114120740086,0.012938975544388026,0.04846177569125291,0.03483756512015105,0.012154538632955052,0.04428202504572892,0.038349030964073445,-0.01812635500000402,0.0075208258304473264,0.04345576080909604,0.036957779666874045,-0.005651479106018545,0.03090343590636702,0.019345748544791326,-0.013312471347739786,-0.009939231909994479,0.05117979442105536,0.027263802898831572,0.02412881403856747,-0.01579553555670939,0.03935122804969162,0.030373172257668772,0.04930386779412756,0.03519540439575834,0.024864239106793508,-0.018853335039746368,0.055374681965462774,0.024812476534872695,0.005046780855089798,0.011927946701228565,0.04709976693171204,-0.005761754433562976,0.040841378936244066,0.0007646343254475501,0.03934981893824021,0.03365847838432063,0.01079537938899811,0.028830404773084413,0.0004925942852622104,0.03868879219225166,0.04569769140812151,0.013750151452759426,0.02112674691137683,-0.01609941767105915,0.015803060676561637,0.032002263164842296,0.02238950386345337,0.05799188477917452,0.03297068190950514,0.04197480995706141,0.00505147319090692,0.024860909830665648,-0.007291160273868218,-0.0008709754506928697,-0.02983238043169028,0.039887482427423245,0.06154395375153502,0.012041330095396778,-0.0008709754506928697,0.06781040971992204,-0.018052866953522637,0.026373022651693293,0.053405589300515394
2014-11-30,0.048495953282117296,0.04059645979946008,0.03467556268835019,0.05192647949454941,0.023705831888090036,0.05228158437146216,0.0036899112636248365,0.028237882131837137,0.06653621392540181,0.06106595493766161,0.08481528812624739,0.08820226069226121,0.04000469755810536,0.0050458822388647065,0.00921740610642172,0.027630925215798262,0.06436356336723933,0.0350729820865851,0.03762450208873715,0.02366737538506071,0.00043609463914880825,0.032927543581619464,0.018259916182004874,0.0764684596769525,0.06825355374464558,0.0635197420716889,0.06781965749333668,0.05469260106407331,-0.002530214669641154,0.060121675542106914,0.06861059568013986,-0.011147580752500672,0.05426631151086826,0.06222806521073149,0.016207322198629658,0.06981024079566042,0.032188597719709326,0.0278009567845666,0.030552240667442,0.06986968051967102,0.08859851110314607,0.07404956293620465,0.08972962314628172,-0.01842710946921624,0.008083153819983514,0.09943937908592658,0.05092153923647484,0.0922817812397948,-0.020071966398622396,0.008034615759266634,0.014240106674799276,0.06099412052445452,-0.01859175529604414,0.09102538880633346,0.025450195621055025,0.020920272220595813,-0.01047601307146077,0.03422393179767774,0.0949668901140348,0.04033312668259722,-0.009572702943934946,0.0352116927749716,0.022899630836337812,0.07857960011683016,0.05146509546168108,0.06933261632787503,0.09336701736627082,0.04634537607558229,0.0055195406320124145,0.05048637328591113,0.10124188497388097,0.045955191528982815,0.07159158385687765,0.026765162328537012,0.02473207983901437,0.10305554971577385,0.05003278426753964,0.08553151564967823,0.025217826192803307,0.007053630890360489,0.013734383661408412,0.00608363928458334,0.079956730067281,0.057690133735119,0.02842324374267772,0.09310302443469276,0.034957375481939404,0.0323064286014203,0.031812122261848014,-0.022941853807669117,0.06842457769148669,-0.008057115017677495,0.042725421563952704,0.05954917958477887,0.049831592612634784,0.06842457769148669,0.02529439546186595,0.003850534118185228,0.051439182975397464,0.08253200310899576
2014-12-31,0.017602562713742644,0.007094441549453666,0.0044650126375623605,-0.0048210288420997074,-0.02609388427754389,-0.0506602436438421,-0.006569557091622507,-0.043570534754090895,-0.01901309688185886,0.004291249399895986,-0.021344783552068904,-0.04897191004646864,-0.013816129097462947,-0.0216290291724425,-0.015041214112595645,-0.03166889444417799,-0.008340509592399573,-0.003245615973716627,-0.04411804080814125,-0.008434231973589439,-0.024341091748040913,-0.011715904297956334,-0.020427920499781604,-0.02559709815124746,-0.05047666073336912,-0.010545207540689792,-0.002203865841967562,-0.0403187532721165,-0.026481818401331767,-0.01902908283436226,-0.0521113891992709,-0.0027527423023973713,-0.01570497232690164,-0.03189324833761269,-0.030204309243384204,-0.05263753079113599,-0.0016403890371701683,-0.006117569014177842,-0.023324850094741518,-0.03858644077099005,-0.003676392960846101,-0.024467425452620494,-0.04135667719835766,-0.023821541953640925,-0.020259499758499604,-0.027063932605620317,-0.009906784572893667,-0.03670756005150891,-0.0219489812650914,-0.024659227560057884,-0.02999915616661835,-0.025372965630834195,0.006809145287447617,-0.028453184737476694,-0.031983752388575495,-0.04385322763566537,-0.006109528232433579,-0.01877930884710286,-0.034635363483877815,-0.0266246024924999,-0.01238916464235092,-0.018105105813160046,-0.024212521028526134,-0.03724274779289052,-0.036550359621708904,-0.05463025090517028,-0.003051364732284831,-0.015576562859087777,-0.03442412428781627,-0.018523987848310185,-0.04861297404014138,-0.01448616716924209,-0.0061907414053034284,-0.03331960234223222,-0.007880139158070232,-0.035389954366758625,-0.023712740061658192,0.006528882084561558,-0.03417514192658381,-0.016288937779165912,-0.017605668190373278,-0.015767229090221418,-0.04390029627461292,-0.016470570627682674,-0.026842803594369097,-0.04319287639655102,-0.01771876996285159,-0.02851790672790242,-0.009661460784232249,-0.024906654701681546,-0.05263753079113599,0.004017365433944435,-0.006918602757750721,-0.035301255613772654,-0.009489198093178672,-0.05263753079113599,0.002140069113295263,-0.007270335312555921,-0.03287862119400622,0.0018513700881711928
2015-01-31,0.01396408617330332,-0.020944811993345518,-0.033079182820744665,-0.011396376227193254,-0.026378953785693125,0.0735766329924856,-0.022703554801235336,-0.01777014418935689,-0.02812366402493901,-0.033967177922736964,0.01128311419387994,0.03008504592854806,-0.03089324094933487,-0.0438338236185831,-0.018059480636620086,0.0034235703792012445,-0.06699049101788036,-0.04113427373680681,-0.02176400152349593,0.047660580298429386,0.010809017878688572,-0.03575007714665438,-0.010475836209539085,-0.019436785301233217,-0.042026007186930496,-0.021837962182597474,0.002245187483491145,-0.053270805198802576,0.000938630878063696,0.019644509555856966,-0.024876494012802328,0.006588532019679705,0.004814565214989804,-0.08984972981304326,0.03862613131436741,0.05042789965057402,0.009245842327854985,-0.03606578315562389,-0.04137585261064341,0.006433400358067861,0.02359621291606386,0.004271484674649766,-0.06893128242026321,-0.020648657345933855,0.005608560561497257,0.01692128127382833,0.015372249464482186,-0.0670319856900641,-0.01885904141626299,0.0003939915212266068,0.00919807394275576,-0.03148748827794273,-0.014375645399901127,-0.04874168232687311,0.02241162085710574,0.010422938037557566,-0.030662091908482018,-0.05248843789614017,-0.07671108969588912,0.03573733275028697,-0.06858169834392965,0.010145886525747251,-0.03426315227375431,-0.0571643105900642,0.0437825460155916,0.05062909552875975,-0.005007070679411243,-0.017680809978607118,-0.0401112846382432,-0.022419549858724793,0.06642229132194616,-0.02501642769459468,-0.018137032344540078,-0.0113953261538103,-0.037109411577427275,0.02236149814588645,-0.0205512030050439,-0.03967610711899111,-0.0143031127381442,-0.01691748744860055,-0.013073322865789765,-0.05589782143275832,-0.013761792987964571,-0.009154649576280443,0.018188081939860785,-0.02758496236655328,0.05516205184676087,-0.024986419433198518,-0.0910207356300276,-0.0030640844069583038,0.05042789965057402,-0.0075907227910562945,-0.02880443328248822,-0.035833938911551046,0.0067034810889567,-0.029386839033777583,0.02579962801806346,-0.037459265711770384,-0.04634714183435884,0.027017706786443864
2015-02-28,0.05175532918155502,0.09205808292277282,0.08163543482124835,0.07766646326277463,0.05327030471773841,0.06694259414284068,0.07462842051350892,0.07887456515994229,0.046458628907289384,0.07248389168168165,0.01951172278633288,0.08787998469965841,0.09234967662323308,0.06446322511794604,0.05502206337998874,0.07212066811753183,0.11065057505596963,0.022668851051755205,0.05642601579745451,0.07835461879214042,0.08963266920395391,0.03857916219256592,0.07548180456039784,0.06420541997782467,0.0708482960822795,0.07024732007686543,0.06166239720441073,0.11083874609378191,0.04854069147993604,0.07662827923166829,0.08360790236943873,0.061450506751508906,0.04401350639584687,0.0790288604288272,0.08030715579213951,0.06587413411756556,0.06334030320059457,0.043779051020161594,0.07330991706684209,0.08476841871171456,0.030000622715355897,0.08252195831731945,0.07629409501409785,0.05707588344248047,0.07022938757627308,0.03555830296652246,0.08586278569828099,0.07560687881615206,0.051001130160917306,0.06648196749077084,0.03909956093593316,0.0326364869332926,0.06261560315076319,0.10280004756759842,0.06573515614749793,0.051692688077466624,0.05581947610047682,0.07012088333873105,0.060542032901617915,0.089871543000406,0.059828157796532624,0.03980741686523083,0.06043685234407103,0.08095456590077026,0.08134159896561383,0.0685127170384051,0.03239133358473299,0.08196311357941595,0.07902264902599515,0.06933388934834225,0.03930721589448796,0.06151997774226405,0.07592928686587902,0.06348409847035402,0.08410580837511555,0.039181473434390976,0.06699232516276489,0.048510594589518286,0.08205721422291631,0.06645329553822849,0.06014572959009515,0.057553618228523735,0.09150411826403894,0.033228106435498686,0.061879296534532335,0.04173523466284981,0.07784353421863456,0.06545984482284738,0.09005981918412492,0.054579526952772996,0.06596852073398507,0.06587158766335027,0.06191886956984277,0.0585743162356102,0.0762840225456454,0.04595114288722556,0.07320151529936496,0.04283879811404814,0.09099200657293936,0.0901283976566871
2015-03-31,-0.004205824712798515,-0.027816987295167187,-0.015120505839974763,-0.031688695249465555,-0.026701261209904327,-0.004827540043535498,-0.028976736455035273,-0.02571814610059415,-0.027545817466132626,-0.04337047399530289,-0.018878553074499774,-0.033194856976803695,-0.025800686824148242,-0.03860147851164455,0.0010181424741798444,-0.01610234629497789,-0.04363856106620896,-0.024386324881666255,-0.04160871380410548,-0.028773448963316288,-0.01630814984090601,-0.03681203264500306,-0.024844715092187452,-0.026869380114347304,-0.02917613340880859,-0.051166546027078014,-0.04247429618154848,-0.03189435383743815,-0.010012742133392375,0.00291982807330338,-0.017818624416976216,-0.012600352958264907,-0.030004110748387124,-0.039731242111698754,-0.0313897114808051,-0.02176307291537287,-0.006087817911241923,-0.019655235030615524,-0.01708256883782096,-0.04581179878657151,-0.023221251327449954,-0.029878850144019385,-0.0510373101596592,-0.02176256269117133,0.009225931498025914,-0.023221251327449954,-0.03136310344213496,-0.049292290953864226,-0.01860247244660923,0.009225931498025914,-0.022061892669144656,-0.00256307584817411,-0.054176728331281815,-0.023081331459364182,-0.037089618360165694,-0.021644245885570318,-0.01154027696761296,-0.009764297240338875,-0.053169774163336035,-0.026169913162717294,-0.05826441218186264,-0.01741766436055978,-0.029938221237226392,0.0019094947238909913,-0.02649389199669588,-0.014102111235584898,-0.02306598577535346,-0.004441569938357859,-0.015593333381528393,-0.04408291694188327,-0.020932674823010818,-0.019178085865758525,-0.01830854974554605,-0.0250023579476615,-0.03222802004834773,-0.01714548472609563,-0.029755435126553747,-0.01494584615913412,-0.024280705917441574,-0.033837666540501424,-0.008770113419150564,-0.035907655882182685,-0.04144872158434814,-0.0288444746222542,-0.015575354702433902,-0.017433362453033386,-0.023978068376839756,-0.06285785099995993,-0.04238828709983278,-0.011724410761076363,-0.024306043775527888,0.0091988647558956,-0.01189710495062328,-0.025214207187133526,-0.050058173639638645,-0.02738323220708138,-0.008693290882331553,-0.01991771608805583,-0.04646274370818399,-0.027724135326515506
2015-04-30,0.02206710347873237,0.0065073961008904,0.03141131058203858,0.017704872785007493,0.025511154790167,0.06873991874953363,0.030313958981458826,0.0338089323128417,-0.012680090335150721,0.032989180024489764,-0.007124530614193686,0.027398735157017816,-0.015438307947549319,0.04395392162279764,0.0018877241788401444,0.039054579664022156,-0.0096602145995382,0.0445457726120576,-0.013085620237348926,0.04814859124133894,0.06325318591403072,-0.011456593436045655,-0.0015856701710029364,0.013966032904667195,0.0016849672333506746,0.05808812516087944,0.04627078267023411,-0.01708475669898151,-0.010086781141604976,0.03031851353097999,0.07875106886826058,-0.00298439897879666,0.018780219552733755,0.05550989630346444,0.005973726745880471,0.08009104542116455,0.010100167445683013,0.008299998211287234,0.03251390209221903,0.0002891760402108745,-0.02093258810448572,0.030824184875926548,0.05503221415798376,-0.0111016290745802,0.01284191467195125,0.013353994101985076,0.010753045751343856,0.054375242711001144,-0.011213023190367002,0.008598123454861087,0.06785840659331645,-0.0008485325501819004,-0.016434880989294298,0.0026482066579320987,0.04255294939021405,0.06068931565686174,0.028715368250466496,-0.0003159570309526302,0.006734831707003632,-0.029370130371594503,0.03872815561962474,0.008291680209986057,0.01812938626537819,-0.007875877469133954,0.07230353825250126,0.09759096306074869,-0.015082069117626214,-0.0009158766966733919,0.004386943735181518,0.03125903845426545,0.020605989246940407,0.04454013987463819,-0.004614926912003008,-0.005337707605318136,0.05719679786892312,0.02276286155637979,0.0054707539755712645,-0.012989477111766358,0.0032970307592037717,0.04463616883621072,-0.018378305380457458,0.01203238495516877,0.039848714093162416,0.03694387760861174,0.038085975437750094,-0.014364327542017453,0.02723924423225581,0.048422080990113164,0.0745877231795061,-0.013329414658724894,0.09759096306074869,0.001846216449472458,-0.013524202758373991,0.06052353314036459,0.007703079724765886,0.0863369487160703,0.009898198727795952,0.0004418430175567332,0.05074868093663976,0.005013548716831087
